state,diesel,electric,natural_gas,LP_gas,total,diesel_percentage,electric_percentage,STUSPS,node
GA,1959.0,11420.0,0.0,0.0,13379.0,0.146423499514164,0.853576500485836,GA,fips13253
GA,1959.0,11420.0,0.0,0.0,13379.0,0.146423499514164,0.853576500485836,GA,fips13261
GA,1959.0,11420.0,0.0,0.0,13379.0,0.146423499514164,0.853576500485836,GA,fips13273
GA,1959.0,11420.0,0.0,0.0,13379.0,0.146423499514164,0.853576500485836,GA,fips13277
GA,1959.0,11420.0,0.0,0.0,13379.0,0.146423499514164,0.853576500485836,GA,fips13287
GA,1959.0,11420.0,0.0,0.0,13379.0,0.146423499514164,0.853576500485836,GA,fips13315
GA,1959.0,11420.0,0.0,0.0,13379.0,0.146423499514164,0.853576500485836,GA,fips13321
ID,174.0,22839.0,0.0,47.0,23060.0,0.0095836947094535,0.9904163052905464,ID,fips16001
ID,174.0,22839.0,0.0,47.0,23060.0,0.0095836947094535,0.9904163052905464,ID,fips16003
ID,174.0,22839.0,0.0,47.0,23060.0,0.0095836947094535,0.9904163052905464,ID,fips16005
ID,174.0,22839.0,0.0,47.0,23060.0,0.0095836947094535,0.9904163052905464,ID,fips16007
ID,174.0,22839.0,0.0,47.0,23060.0,0.0095836947094535,0.9904163052905464,ID,fips16011
ID,174.0,22839.0,0.0,47.0,23060.0,0.0095836947094535,0.9904163052905464,ID,fips16013
ID,174.0,22839.0,0.0,47.0,23060.0,0.0095836947094535,0.9904163052905464,ID,fips16019
ID,174.0,22839.0,0.0,47.0,23060.0,0.0095836947094535,0.9904163052905464,ID,fips16021
ID,174.0,22839.0,0.0,47.0,23060.0,0.0095836947094535,0.9904163052905464,ID,fips16023
ID,174.0,22839.0,0.0,47.0,23060.0,0.0095836947094535,0.9904163052905464,ID,fips16025
ID,174.0,22839.0,0.0,47.0,23060.0,0.0095836947094535,0.9904163052905464,ID,fips16027
ID,174.0,22839.0,0.0,47.0,23060.0,0.0095836947094535,0.9904163052905464,ID,fips16029
ID,174.0,22839.0,0.0,47.0,23060.0,0.0095836947094535,0.9904163052905464,ID,fips16031
ID,174.0,22839.0,0.0,47.0,23060.0,0.0095836947094535,0.9904163052905464,ID,fips16033
ID,174.0,22839.0,0.0,47.0,23060.0,0.0095836947094535,0.9904163052905464,ID,fips16035
ID,174.0,22839.0,0.0,47.0,23060.0,0.0095836947094535,0.9904163052905464,ID,fips16037
ID,174.0,22839.0,0.0,47.0,23060.0,0.0095836947094535,0.9904163052905464,ID,fips16039
ID,174.0,22839.0,0.0,47.0,23060.0,0.0095836947094535,0.9904163052905464,ID,fips16041
ID,174.0,22839.0,0.0,47.0,23060.0,0.0095836947094535,0.9904163052905464,ID,fips16043
ID,174.0,22839.0,0.0,47.0,23060.0,0.0095836947094535,0.9904163052905464,ID,fips16045
ID,174.0,22839.0,0.0,47.0,23060.0,0.0095836947094535,0.9904163052905464,ID,fips16047
ID,174.0,22839.0,0.0,47.0,23060.0,0.0095836947094535,0.9904163052905464,ID,fips16049
ID,174.0,22839.0,0.0,47.0,23060.0,0.0095836947094535,0.9904163052905464,ID,fips16051
ID,174.0,22839.0,0.0,47.0,23060.0,0.0095836947094535,0.9904163052905464,ID,fips16053
ID,174.0,22839.0,0.0,47.0,23060.0,0.0095836947094535,0.9904163052905464,ID,fips16055
ID,174.0,22839.0,0.0,47.0,23060.0,0.0095836947094535,0.9904163052905464,ID,fips16057
ID,174.0,22839.0,0.0,47.0,23060.0,0.0095836947094535,0.9904163052905464,ID,fips16059
ID,174.0,22839.0,0.0,47.0,23060.0,0.0095836947094535,0.9904163052905464,ID,fips16061
ID,174.0,22839.0,0.0,47.0,23060.0,0.0095836947094535,0.9904163052905464,ID,fips16063
ID,174.0,22839.0,0.0,47.0,23060.0,0.0095836947094535,0.9904163052905464,ID,fips16065
ID,174.0,22839.0,0.0,47.0,23060.0,0.0095836947094535,0.9904163052905464,ID,fips16067
ID,174.0,22839.0,0.0,47.0,23060.0,0.0095836947094535,0.9904163052905464,ID,fips16069
ID,174.0,22839.0,0.0,47.0,23060.0,0.0095836947094535,0.9904163052905464,ID,fips16071
ID,174.0,22839.0,0.0,47.0,23060.0,0.0095836947094535,0.9904163052905464,ID,fips16073
ID,174.0,22839.0,0.0,47.0,23060.0,0.0095836947094535,0.9904163052905464,ID,fips16075
ID,174.0,22839.0,0.0,47.0,23060.0,0.0095836947094535,0.9904163052905464,ID,fips16077
ID,174.0,22839.0,0.0,47.0,23060.0,0.0095836947094535,0.9904163052905464,ID,fips16081
ID,174.0,22839.0,0.0,47.0,23060.0,0.0095836947094535,0.9904163052905464,ID,fips16083
ID,174.0,22839.0,0.0,47.0,23060.0,0.0095836947094535,0.9904163052905464,ID,fips16085
ID,174.0,22839.0,0.0,47.0,23060.0,0.0095836947094535,0.9904163052905464,ID,fips16087
IL,1300.0,3995.0,0.0,0.0,5295.0,0.2455146364494806,0.7544853635505193,IL,fips17017
IL,1300.0,3995.0,0.0,0.0,5295.0,0.2455146364494806,0.7544853635505193,IL,fips17101
IL,1300.0,3995.0,0.0,0.0,5295.0,0.2455146364494806,0.7544853635505193,IL,fips17125
IL,1300.0,3995.0,0.0,0.0,5295.0,0.2455146364494806,0.7544853635505193,IL,fips17179
IL,1300.0,3995.0,0.0,0.0,5295.0,0.2455146364494806,0.7544853635505193,IL,fips17193
IL,1300.0,3995.0,0.0,0.0,5295.0,0.2455146364494806,0.7544853635505193,IL,fips17195
IN,1457.0,3846.0,56.0,217.0,5576.0,0.3002152080344333,0.6997847919655668,IN,fips18073
IN,1457.0,3846.0,56.0,217.0,5576.0,0.3002152080344333,0.6997847919655668,IN,fips18091
KS,3183.0,7838.0,8392.0,416.0,19829.0,0.1815018407383125,0.8184981592616875,KS,fips20009
KS,3183.0,7838.0,8392.0,416.0,19829.0,0.1815018407383125,0.8184981592616875,KS,fips20023
KS,3183.0,7838.0,8392.0,416.0,19829.0,0.1815018407383125,0.8184981592616875,KS,fips20027
KS,3183.0,7838.0,8392.0,416.0,19829.0,0.1815018407383125,0.8184981592616875,KS,fips20029
KS,3183.0,7838.0,8392.0,416.0,19829.0,0.1815018407383125,0.8184981592616875,KS,fips20039
KS,3183.0,7838.0,8392.0,416.0,19829.0,0.1815018407383125,0.8184981592616875,KS,fips20047
KS,3183.0,7838.0,8392.0,416.0,19829.0,0.1815018407383125,0.8184981592616875,KS,fips20055
KS,3183.0,7838.0,8392.0,416.0,19829.0,0.1815018407383125,0.8184981592616875,KS,fips20057
