node,jan_hourly,feb_hourly,mar_hourly,apr_hourly,may_hourly,jun_hourly,jul_hourly,aug_hourly,sep_hourly,oct_hourly,nov_hourly,dec_hourly,unit
fips48089,2452.5594701970367,3259.445055443914,5858.144795027455,14272.271301715971,18725.666233449963,19698.601977573868,21433.63834891805,17565.14052170871,7150.675776043744,4520.096155904403,4922.7025415785065,2385.6954543275324,m3/h
fips48091,24.042285025612493,65.7486068691879,66.57134216845445,118.34012774116283,206.82185915191096,250.71058122096224,197.55150376167546,182.64709848244433,58.411698325903295,29.583204063821096,20.20312181131679,16.98165770436086,m3/h
fips48093,6475.598389712334,5645.450646847171,8318.16648407363,1111.170947399354,2322.9400530643647,11096.610586555891,10084.075717988724,1717.0833074651132,1069.0620005914543,1623.0213293056668,1259.8204301279422,3416.7494799605192,m3/h
fips48095,506.4176441546438,611.2377626879086,723.2821060404127,579.3386321798713,682.4929086801964,1296.854854011826,1695.8468764204797,1856.8618571868526,928.3667159057554,843.9890903944441,549.1958551072534,478.3194041409915,m3/h
fips48097,67.40586051915129,57.80615046035369,101.00792289721565,199.0476142930109,167.3488454984118,223.683588269697,240.00420980798134,224.85136893787464,83.14807776803087,60.25550077040446,109.86939611477545,54.912861916595105,m3/h
fips48099,28.90781285891312,31.02393764626995,44.5411875965505,56.40757432008556,40.797772044684514,102.37560488056064,139.65901135684373,180.548738019453,91.99179172839052,36.330687465137515,47.105521402727824,25.685886665512474,m3/h
fips48101,406.0240960918515,442.753997074898,420.7872215985452,517.9913278168431,858.3708151619242,1241.4468029726527,1514.9656285772126,1568.3093650284388,1190.349054893181,689.9927676379027,492.5042510468136,338.9307526741772,m3/h
fips48103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,m3/h
fips48105,0.0,0.0,0.0,0.01788939765186873,2.1572040016573464,6.96893870891912,8.125913207599623,7.174572172139333,3.188368063408271,0.13191488366732324,0.0,0.0,m3/h
fips48107,1561.9385181840312,2513.2934441201674,8568.100395084446,11549.637220480086,12975.416996992579,14051.107354601892,17758.627423007594,15224.470684253733,9046.072776040799,4835.201094024306,2200.951509948445,978.1623500434221,m3/h
