Date,Week,Month,Year,Region,Diesel Price
01/06/2014,1,1,2014,West Coast exc California,3.934
01/13/2014,2,1,2014,US,3.886
01/13/2014,2,1,2014,East Coast,3.940
01/13/2014,2,1,2014,New England,4.107
01/13/2014,2,1,2014,Central Atlantic,4.045
01/13/2014,2,1,2014,Lower Atlantic,3.831
01/13/2014,2,1,2014,Midwest,3.854
01/13/2014,2,1,2014,Gulf Coast,3.780
01/13/2014,2,1,2014,Rocky Mountains,3.886
01/13/2014,2,1,2014,West Coast,3.996
01/13/2014,2,1,2014,California,4.085
01/13/2014,2,1,2014,West Coast exc California,3.891
01/20/2014,3,1,2014,US,3.873
01/20/2014,3,1,2014,East Coast,3.946
01/20/2014,3,1,2014,New England,4.118
01/20/2014,3,1,2014,Central Atlantic,4.060
01/20/2014,3,1,2014,Lower Atlantic,3.829
01/20/2014,3,1,2014,Midwest,3.830
01/20/2014,3,1,2014,Gulf Coast,3.771
01/20/2014,3,1,2014,Rocky Mountains,3.860
01/20/2014,3,1,2014,West Coast,3.966
01/20/2014,3,1,2014,California,4.056
01/20/2014,3,1,2014,West Coast exc California,3.861
01/27/2014,4,1,2014,US,3.904
01/27/2014,4,1,2014,East Coast,3.996
01/27/2014,4,1,2014,New England,4.171
01/27/2014,4,1,2014,Central Atlantic,4.144
01/27/2014,4,1,2014,Lower Atlantic,3.852
01/27/2014,4,1,2014,Midwest,3.874
01/27/2014,4,1,2014,Gulf Coast,3.772
01/27/2014,4,1,2014,Rocky Mountains,3.863
01/27/2014,4,1,2014,West Coast,3.979
01/27/2014,4,1,2014,California,4.068
01/27/2014,4,1,2014,West Coast exc California,3.875
02/03/2014,5,1,2014,US,3.951
02/03/2014,5,1,2014,East Coast,4.070
02/03/2014,5,1,2014,New England,4.305
02/03/2014,5,1,2014,Central Atlantic,4.281
02/03/2014,5,1,2014,Lower Atlantic,3.868
02/03/2014,5,1,2014,Midwest,3.942
02/03/2014,5,1,2014,Gulf Coast,3.775
02/03/2014,5,1,2014,Rocky Mountains,3.860
02/03/2014,5,1,2014,West Coast,3.994
02/03/2014,5,1,2014,California,4.072
02/03/2014,5,1,2014,West Coast exc California,3.902
02/10/2014,6,2,2014,US,3.977
02/10/2014,6,2,2014,East Coast,4.116
02/10/2014,6,2,2014,New England,4.369
02/10/2014,6,2,2014,Central Atlantic,4.363
02/10/2014,6,2,2014,Lower Atlantic,3.884
02/10/2014,6,2,2014,Midwest,3.969
02/10/2014,6,2,2014,Gulf Coast,3.788
02/10/2014,6,2,2014,Rocky Mountains,3.868
02/10/2014,6,2,2014,West Coast,3.998
02/10/2014,6,2,2014,California,4.080
02/10/2014,6,2,2014,West Coast exc California,3.901
02/17/2014,7,2,2014,US,3.989
02/17/2014,7,2,2014,East Coast,4.129
02/17/2014,7,2,2014,New England,4.373
02/17/2014,7,2,2014,Central Atlantic,4.357
02/17/2014,7,2,2014,Lower Atlantic,3.913
02/17/2014,7,2,2014,Midwest,3.993
02/17/2014,7,2,2014,Gulf Coast,3.783
02/17/2014,7,2,2014,Rocky Mountains,3.905
02/17/2014,7,2,2014,West Coast,4.000
02/17/2014,7,2,2014,California,4.075
02/17/2014,7,2,2014,West Coast exc California,3.911
02/24/2014,8,2,2014,US,4.017
02/24/2014,8,2,2014,East Coast,4.148
02/24/2014,8,2,2014,New England,4.386
02/24/2014,8,2,2014,Central Atlantic,4.358
02/24/2014,8,2,2014,Lower Atlantic,3.947
02/24/2014,8,2,2014,Midwest,4.025
02/24/2014,8,2,2014,Gulf Coast,3.806
02/24/2014,8,2,2014,Rocky Mountains,3.950
02/24/2014,8,2,2014,West Coast,4.035
02/24/2014,8,2,2014,California,4.109
02/24/2014,8,2,2014,West Coast exc California,3.948
03/03/2014,9,2,2014,US,4.016
03/03/2014,9,2,2014,East Coast,4.155
03/03/2014,9,2,2014,New England,4.389
03/03/2014,9,2,2014,Central Atlantic,4.354
03/03/2014,9,2,2014,Lower Atlantic,3.962
03/03/2014,9,2,2014,Midwest,4.019
03/03/2014,9,2,2014,Gulf Coast,3.793
03/03/2014,9,2,2014,Rocky Mountains,3.983
03/03/2014,9,2,2014,West Coast,4.038
03/03/2014,9,2,2014,California,4.119
03/03/2014,9,2,2014,West Coast exc California,3.943
03/10/2014,10,3,2014,US,4.021
03/10/2014,10,3,2014,East Coast,4.158
03/10/2014,10,3,2014,New England,4.362
03/10/2014,10,3,2014,Central Atlantic,4.353
03/10/2014,10,3,2014,Lower Atlantic,3.974
03/10/2014,10,3,2014,Midwest,4.013
03/10/2014,10,3,2014,Gulf Coast,3.814
03/10/2014,10,3,2014,Rocky Mountains,4.000
03/10/2014,10,3,2014,West Coast,4.042
03/10/2014,10,3,2014,California,4.112
03/10/2014,10,3,2014,West Coast exc California,3.960
03/17/2014,11,3,2014,US,4.003
03/17/2014,11,3,2014,East Coast,4.138
03/17/2014,11,3,2014,New England,4.313
03/17/2014,11,3,2014,Central Atlantic,4.314
03/17/2014,11,3,2014,Lower Atlantic,3.973
03/17/2014,11,3,2014,Midwest,3.994
03/17/2014,11,3,2014,Gulf Coast,3.803
03/17/2014,11,3,2014,Rocky Mountains,3.991
03/17/2014,11,3,2014,West Coast,4.020
03/17/2014,11,3,2014,California,4.087
03/17/2014,11,3,2014,West Coast exc California,3.942
03/24/2014,12,3,2014,US,3.988
03/24/2014,12,3,2014,East Coast,4.115
03/24/2014,12,3,2014,New England,4.279
03/24/2014,12,3,2014,Central Atlantic,4.277
03/24/2014,12,3,2014,Lower Atlantic,3.963
03/24/2014,12,3,2014,Midwest,3.975
03/24/2014,12,3,2014,Gulf Coast,3.800
03/24/2014,12,3,2014,Rocky Mountains,3.984
03/24/2014,12,3,2014,West Coast,4.009
03/24/2014,12,3,2014,California,4.081
03/24/2014,12,3,2014,West Coast exc California,3.925
03/31/2014,13,3,2014,US,3.975
03/31/2014,13,3,2014,East Coast,4.094
03/31/2014,13,3,2014,New England,4.255
03/31/2014,13,3,2014,Central Atlantic,4.241
03/31/2014,13,3,2014,Lower Atlantic,3.955
03/31/2014,13,3,2014,Midwest,3.959
03/31/2014,13,3,2014,Gulf Coast,3.804
03/31/2014,13,3,2014,Rocky Mountains,3.975
03/31/2014,13,3,2014,West Coast,3.990
03/31/2014,13,3,2014,California,4.060
03/31/2014,13,3,2014,West Coast exc California,3.908
04/07/2014,14,4,2014,US,3.959
04/07/2014,14,4,2014,East Coast,4.075
04/07/2014,14,4,2014,New England,4.240
04/07/2014,14,4,2014,Central Atlantic,4.205
04/07/2014,14,4,2014,Lower Atlantic,3.946
04/07/2014,14,4,2014,Midwest,3.942
04/07/2014,14,4,2014,Gulf Coast,3.793
04/07/2014,14,4,2014,Rocky Mountains,3.955
04/07/2014,14,4,2014,West Coast,3.982
04/07/2014,14,4,2014,California,4.056
04/07/2014,14,4,2014,West Coast exc California,3.894
04/14/2014,15,4,2014,US,3.952
04/14/2014,15,4,2014,East Coast,4.068
04/14/2014,15,4,2014,New England,4.220
04/14/2014,15,4,2014,Central Atlantic,4.193
04/14/2014,15,4,2014,Lower Atlantic,3.947
04/14/2014,15,4,2014,Midwest,3.932
04/14/2014,15,4,2014,Gulf Coast,3.790
04/14/2014,15,4,2014,Rocky Mountains,3.942
04/14/2014,15,4,2014,West Coast,3.981
04/14/2014,15,4,2014,California,4.056
04/14/2014,15,4,2014,West Coast exc California,3.893
04/21/2014,16,4,2014,US,3.971
04/21/2014,16,4,2014,East Coast,4.070
04/21/2014,16,4,2014,New England,4.212
04/21/2014,16,4,2014,Central Atlantic,4.191
04/21/2014,16,4,2014,Lower Atlantic,3.953
04/21/2014,16,4,2014,Midwest,3.946
04/21/2014,16,4,2014,Gulf Coast,3.820
04/21/2014,16,4,2014,Rocky Mountains,3.976
04/21/2014,16,4,2014,West Coast,4.030
04/21/2014,16,4,2014,California,4.102
04/21/2014,16,4,2014,West Coast exc California,3.945
04/28/2014,17,4,2014,US,3.975
04/28/2014,17,4,2014,East Coast,4.065
04/28/2014,17,4,2014,New England,4.208
04/28/2014,17,4,2014,Central Atlantic,4.185
04/28/2014,17,4,2014,Lower Atlantic,3.949
04/28/2014,17,4,2014,Midwest,3.947
04/28/2014,17,4,2014,Gulf Coast,3.824
04/28/2014,17,4,2014,Rocky Mountains,3.982
04/28/2014,17,4,2014,West Coast,4.055
04/28/2014,17,4,2014,California,4.140
04/28/2014,17,4,2014,West Coast exc California,3.954
05/05/2014,18,5,2014,US,3.964
05/05/2014,18,5,2014,East Coast,4.055
05/05/2014,18,5,2014,New England,4.181
05/05/2014,18,5,2014,Central Atlantic,4.176
05/05/2014,18,5,2014,Lower Atlantic,3.940
05/05/2014,18,5,2014,Midwest,3.935
05/05/2014,18,5,2014,Gulf Coast,3.813
05/05/2014,18,5,2014,Rocky Mountains,3.978
05/05/2014,18,5,2014,West Coast,4.046
05/05/2014,18,5,2014,California,4.132
05/05/2014,18,5,2014,West Coast exc California,3.944
05/12/2014,19,5,2014,US,3.948
05/12/2014,19,5,2014,East Coast,4.041
05/12/2014,19,5,2014,New England,4.157
05/12/2014,19,5,2014,Central Atlantic,4.156
05/12/2014,19,5,2014,Lower Atlantic,3.927
05/12/2014,19,5,2014,Midwest,3.921
05/12/2014,19,5,2014,Gulf Coast,3.797
05/12/2014,19,5,2014,Rocky Mountains,3.970
05/12/2014,19,5,2014,West Coast,4.036
05/12/2014,19,5,2014,California,4.126
05/12/2014,19,5,2014,West Coast exc California,3.928
05/19/2014,20,5,2014,US,3.934
05/19/2014,20,5,2014,East Coast,4.027
05/19/2014,20,5,2014,New England,4.139
05/19/2014,20,5,2014,Central Atlantic,4.136
05/19/2014,20,5,2014,Lower Atlantic,3.919
05/19/2014,20,5,2014,Midwest,3.901
05/19/2014,20,5,2014,Gulf Coast,3.791
05/19/2014,20,5,2014,Rocky Mountains,3.954
05/19/2014,20,5,2014,West Coast,4.025
05/19/2014,20,5,2014,California,4.110
05/19/2014,20,5,2014,West Coast exc California,3.923
05/26/2014,21,5,2014,US,3.925
05/26/2014,21,5,2014,East Coast,4.022
05/26/2014,21,5,2014,New England,4.130
05/26/2014,21,5,2014,Central Atlantic,4.127
05/26/2014,21,5,2014,Lower Atlantic,3.916
05/26/2014,21,5,2014,Midwest,3.884
05/26/2014,21,5,2014,Gulf Coast,3.783
05/26/2014,21,5,2014,Rocky Mountains,3.946
05/26/2014,21,5,2014,West Coast,4.027
05/26/2014,21,5,2014,California,4.109
05/26/2014,21,5,2014,West Coast exc California,3.929
06/02/2014,22,5,2014,US,3.918
06/02/2014,22,5,2014,East Coast,4.013
06/02/2014,22,5,2014,New England,4.124
06/02/2014,22,5,2014,Central Atlantic,4.116
06/02/2014,22,5,2014,Lower Atlantic,3.910
06/02/2014,22,5,2014,Midwest,3.874
06/02/2014,22,5,2014,Gulf Coast,3.783
06/02/2014,22,5,2014,Rocky Mountains,3.936
06/02/2014,22,5,2014,West Coast,4.021
06/02/2014,22,5,2014,California,4.103
06/02/2014,22,5,2014,West Coast exc California,3.923
06/09/2014,23,6,2014,US,3.892
06/09/2014,23,6,2014,East Coast,3.983
06/09/2014,23,6,2014,New England,4.092
06/09/2014,23,6,2014,Central Atlantic,4.079
06/09/2014,23,6,2014,Lower Atlantic,3.886
06/09/2014,23,6,2014,Midwest,3.845
06/09/2014,23,6,2014,Gulf Coast,3.769
06/09/2014,23,6,2014,Rocky Mountains,3.909
06/09/2014,23,6,2014,West Coast,3.995
06/09/2014,23,6,2014,California,4.074
06/09/2014,23,6,2014,West Coast exc California,3.899
06/16/2014,24,6,2014,US,3.882
06/16/2014,24,6,2014,East Coast,3.961
06/16/2014,24,6,2014,New England,4.088
06/16/2014,24,6,2014,Central Atlantic,4.052
06/16/2014,24,6,2014,Lower Atlantic,3.863
06/16/2014,24,6,2014,Midwest,3.835
06/16/2014,24,6,2014,Gulf Coast,3.770
06/16/2014,24,6,2014,Rocky Mountains,3.892
06/16/2014,24,6,2014,West Coast,3.994
06/16/2014,24,6,2014,California,4.069
06/16/2014,24,6,2014,West Coast exc California,3.903
06/23/2014,25,6,2014,US,3.919
06/23/2014,25,6,2014,East Coast,3.985
06/23/2014,25,6,2014,New England,4.102
06/23/2014,25,6,2014,Central Atlantic,4.071
06/23/2014,25,6,2014,Lower Atlantic,3.893
06/23/2014,25,6,2014,Midwest,3.875
06/23/2014,25,6,2014,Gulf Coast,3.813
06/23/2014,25,6,2014,Rocky Mountains,3.913
06/23/2014,25,6,2014,West Coast,4.053
06/23/2014,25,6,2014,California,4.119
06/23/2014,25,6,2014,West Coast exc California,3.973
06/30/2014,26,6,2014,US,3.920
06/30/2014,26,6,2014,East Coast,3.983
06/30/2014,26,6,2014,New England,4.107
06/30/2014,26,6,2014,Central Atlantic,4.073
06/30/2014,26,6,2014,Lower Atlantic,3.887
06/30/2014,26,6,2014,Midwest,3.869
06/30/2014,26,6,2014,Gulf Coast,3.816
06/30/2014,26,6,2014,Rocky Mountains,3.917
06/30/2014,26,6,2014,West Coast,4.073
06/30/2014,26,6,2014,California,4.138
06/30/2014,26,6,2014,West Coast exc California,3.994
07/07/2014,27,7,2014,US,3.913
07/07/2014,27,7,2014,East Coast,3.978
07/07/2014,27,7,2014,New England,4.098
07/07/2014,27,7,2014,Central Atlantic,4.069
07/07/2014,27,7,2014,Lower Atlantic,3.882
07/07/2014,27,7,2014,Midwest,3.862
07/07/2014,27,7,2014,Gulf Coast,3.802
07/07/2014,27,7,2014,Rocky Mountains,3.909
07/07/2014,27,7,2014,West Coast,4.067
07/07/2014,27,7,2014,California,4.135
07/07/2014,27,7,2014,West Coast exc California,3.985
07/14/2014,28,7,2014,US,3.894
07/14/2014,28,7,2014,East Coast,3.961
07/14/2014,28,7,2014,New England,4.078
07/14/2014,28,7,2014,Central Atlantic,4.051
07/14/2014,28,7,2014,Lower Atlantic,3.866
07/14/2014,28,7,2014,Midwest,3.837
07/14/2014,28,7,2014,Gulf Coast,3.787
07/14/2014,28,7,2014,Rocky Mountains,3.896
07/14/2014,28,7,2014,West Coast,4.052
07/14/2014,28,7,2014,California,4.119
07/14/2014,28,7,2014,West Coast exc California,3.971
07/21/2014,29,7,2014,US,3.869
07/21/2014,29,7,2014,East Coast,3.928
07/21/2014,29,7,2014,New England,4.052
07/21/2014,29,7,2014,Central Atlantic,4.014
07/21/2014,29,7,2014,Lower Atlantic,3.836
07/21/2014,29,7,2014,Midwest,3.810
07/21/2014,29,7,2014,Gulf Coast,3.773
07/21/2014,29,7,2014,Rocky Mountains,3.889
07/21/2014,29,7,2014,West Coast,4.026
07/21/2014,29,7,2014,California,4.096
07/21/2014,29,7,2014,West Coast exc California,3.942
07/28/2014,30,7,2014,US,3.858
07/28/2014,30,7,2014,East Coast,3.910
07/28/2014,30,7,2014,New England,4.044
07/28/2014,30,7,2014,Central Atlantic,3.993
07/28/2014,30,7,2014,Lower Atlantic,3.817
07/28/2014,30,7,2014,Midwest,3.801
07/28/2014,30,7,2014,Gulf Coast,3.767
07/28/2014,30,7,2014,Rocky Mountains,3.888
07/28/2014,30,7,2014,West Coast,4.017
07/28/2014,30,7,2014,California,4.090
07/28/2014,30,7,2014,West Coast exc California,3.928
08/04/2014,31,8,2014,US,3.853
08/04/2014,31,8,2014,East Coast,3.906
08/04/2014,31,8,2014,New England,4.019
08/04/2014,31,8,2014,Central Atlantic,3.989
08/04/2014,31,8,2014,Lower Atlantic,3.817
08/04/2014,31,8,2014,Midwest,3.798
08/04/2014,31,8,2014,Gulf Coast,3.754
08/04/2014,31,8,2014,Rocky Mountains,3.877
08/04/2014,31,8,2014,West Coast,4.016
08/04/2014,31,8,2014,California,4.087
08/04/2014,31,8,2014,West Coast exc California,3.930
08/11/2014,32,8,2014,US,3.843
08/11/2014,32,8,2014,East Coast,3.887
08/11/2014,32,8,2014,New England,3.982
08/11/2014,32,8,2014,Central Atlantic,3.974
08/11/2014,32,8,2014,Lower Atlantic,3.800
08/11/2014,32,8,2014,Midwest,3.787
08/11/2014,32,8,2014,Gulf Coast,3.750
08/11/2014,32,8,2014,Rocky Mountains,3.876
08/11/2014,32,8,2014,West Coast,4.016
08/11/2014,32,8,2014,California,4.084
08/11/2014,32,8,2014,West Coast exc California,3.935
08/18/2014,33,8,2014,US,3.835
08/18/2014,33,8,2014,East Coast,3.875
08/18/2014,33,8,2014,New England,3.971
08/18/2014,33,8,2014,Central Atlantic,3.960
08/18/2014,33,8,2014,Lower Atlantic,3.788
08/18/2014,33,8,2014,Midwest,3.780
08/18/2014,33,8,2014,Gulf Coast,3.739
08/18/2014,33,8,2014,Rocky Mountains,3.871
08/18/2014,33,8,2014,West Coast,4.015
08/18/2014,33,8,2014,California,4.086
08/18/2014,33,8,2014,West Coast exc California,3.930
08/25/2014,34,8,2014,US,3.821
08/25/2014,34,8,2014,East Coast,3.855
08/25/2014,34,8,2014,New England,3.955
08/25/2014,34,8,2014,Central Atlantic,3.935
08/25/2014,34,8,2014,Lower Atlantic,3.771
08/25/2014,34,8,2014,Midwest,3.763
08/25/2014,34,8,2014,Gulf Coast,3.732
08/25/2014,34,8,2014,Rocky Mountains,3.875
08/25/2014,34,8,2014,West Coast,4.010
08/25/2014,34,8,2014,California,4.084
08/25/2014,34,8,2014,West Coast exc California,3.921
09/01/2014,35,8,2014,US,3.814
09/01/2014,35,8,2014,East Coast,3.842
09/01/2014,35,8,2014,New England,3.944
09/01/2014,35,8,2014,Central Atlantic,3.925
09/01/2014,35,8,2014,Lower Atlantic,3.756
09/01/2014,35,8,2014,Midwest,3.752
09/01/2014,35,8,2014,Gulf Coast,3.720
09/01/2014,35,8,2014,Rocky Mountains,3.868
09/01/2014,35,8,2014,West Coast,4.030
09/01/2014,35,8,2014,California,4.079
09/01/2014,35,8,2014,West Coast exc California,3.973
09/08/2014,36,9,2014,US,3.814
09/08/2014,36,9,2014,East Coast,3.844
09/08/2014,36,9,2014,New England,3.933
09/08/2014,36,9,2014,Central Atlantic,3.928
09/08/2014,36,9,2014,Lower Atlantic,3.760
09/08/2014,36,9,2014,Midwest,3.751
09/08/2014,36,9,2014,Gulf Coast,3.715
09/08/2014,36,9,2014,Rocky Mountains,3.869
09/08/2014,36,9,2014,West Coast,4.034
09/08/2014,36,9,2014,California,4.079
09/08/2014,36,9,2014,West Coast exc California,3.979
09/15/2014,37,9,2014,US,3.801
09/15/2014,37,9,2014,East Coast,3.825
09/15/2014,37,9,2014,New England,3.911
09/15/2014,37,9,2014,Central Atlantic,3.905
09/15/2014,37,9,2014,Lower Atlantic,3.744
09/15/2014,37,9,2014,Midwest,3.743
09/15/2014,37,9,2014,Gulf Coast,3.706
09/15/2014,37,9,2014,Rocky Mountains,3.858
09/15/2014,37,9,2014,West Coast,4.019
09/15/2014,37,9,2014,California,4.062
09/15/2014,37,9,2014,West Coast exc California,3.967
09/22/2014,38,9,2014,US,3.778
09/22/2014,38,9,2014,East Coast,3.804
09/22/2014,38,9,2014,New England,3.886
09/22/2014,38,9,2014,Central Atlantic,3.886
09/22/2014,38,9,2014,Lower Atlantic,3.722
09/22/2014,38,9,2014,Midwest,3.713
09/22/2014,38,9,2014,Gulf Coast,3.696
09/22/2014,38,9,2014,Rocky Mountains,3.841
09/22/2014,38,9,2014,West Coast,3.990
09/22/2014,38,9,2014,California,4.041
09/22/2014,38,9,2014,West Coast exc California,3.929
09/29/2014,39,9,2014,US,3.755
09/29/2014,39,9,2014,East Coast,3.778
09/29/2014,39,9,2014,New England,3.880
09/29/2014,39,9,2014,Central Atlantic,3.857
09/29/2014,39,9,2014,Lower Atlantic,3.694
09/29/2014,39,9,2014,Midwest,3.694
09/29/2014,39,9,2014,Gulf Coast,3.685
09/29/2014,39,9,2014,Rocky Mountains,3.806
09/29/2014,39,9,2014,West Coast,3.948
09/29/2014,39,9,2014,California,4.007
09/29/2014,39,9,2014,West Coast exc California,3.876
10/06/2014,40,10,2014,US,3.733
10/06/2014,40,10,2014,East Coast,3.755
10/06/2014,40,10,2014,New England,3.848
10/06/2014,40,10,2014,Central Atlantic,3.830
10/06/2014,40,10,2014,Lower Atlantic,3.678
10/06/2014,40,10,2014,Midwest,3.670
10/06/2014,40,10,2014,Gulf Coast,3.662
10/06/2014,40,10,2014,Rocky Mountains,3.787
10/06/2014,40,10,2014,West Coast,3.933
10/06/2014,40,10,2014,California,3.998
10/06/2014,40,10,2014,West Coast exc California,3.855
10/13/2014,41,10,2014,US,3.698
10/13/2014,41,10,2014,East Coast,3.714
10/13/2014,41,10,2014,New England,3.815
10/13/2014,41,10,2014,Central Atlantic,3.784
10/13/2014,41,10,2014,Lower Atlantic,3.638
10/13/2014,41,10,2014,Midwest,3.636
10/13/2014,41,10,2014,Gulf Coast,3.637
10/13/2014,41,10,2014,Rocky Mountains,3.750
10/13/2014,41,10,2014,West Coast,3.891
10/13/2014,41,10,2014,California,3.965
10/13/2014,41,10,2014,West Coast exc California,3.802
10/20/2014,42,10,2014,US,3.656
10/20/2014,42,10,2014,East Coast,3.665
10/20/2014,42,10,2014,New England,3.751
10/20/2014,42,10,2014,Central Atlantic,3.737
10/20/2014,42,10,2014,Lower Atlantic,3.590
10/20/2014,42,10,2014,Midwest,3.606
10/20/2014,42,10,2014,Gulf Coast,3.589
10/20/2014,42,10,2014,Rocky Mountains,3.738
10/20/2014,42,10,2014,West Coast,3.835
10/20/2014,42,10,2014,California,3.913
10/20/2014,42,10,2014,West Coast exc California,3.742
10/27/2014,43,10,2014,US,3.635
10/27/2014,43,10,2014,East Coast,3.627
10/27/2014,43,10,2014,New England,3.724
10/27/2014,43,10,2014,Central Atlantic,3.693
10/27/2014,43,10,2014,Lower Atlantic,3.555
10/27/2014,43,10,2014,Midwest,3.611
10/27/2014,43,10,2014,Gulf Coast,3.563
10/27/2014,43,10,2014,Rocky Mountains,3.714
10/27/2014,43,10,2014,West Coast,3.799
10/27/2014,43,10,2014,California,3.876
10/27/2014,43,10,2014,West Coast exc California,3.706
11/03/2014,44,10,2014,US,3.623
11/03/2014,44,10,2014,East Coast,3.597
11/03/2014,44,10,2014,New England,3.687
11/03/2014,44,10,2014,Central Atlantic,3.655
11/03/2014,44,10,2014,Lower Atlantic,3.533
11/03/2014,44,10,2014,Midwest,3.624
11/03/2014,44,10,2014,Gulf Coast,3.532
11/03/2014,44,10,2014,Rocky Mountains,3.713
11/03/2014,44,10,2014,West Coast,3.789
11/03/2014,44,10,2014,California,3.861
11/03/2014,44,10,2014,West Coast exc California,3.704
11/10/2014,45,11,2014,US,3.677
11/10/2014,45,11,2014,East Coast,3.568
11/10/2014,45,11,2014,New England,3.659
11/10/2014,45,11,2014,Central Atlantic,3.634
11/10/2014,45,11,2014,Lower Atlantic,3.497
11/10/2014,45,11,2014,Midwest,3.788
11/10/2014,45,11,2014,Gulf Coast,3.562
11/10/2014,45,11,2014,Rocky Mountains,3.796
11/10/2014,45,11,2014,West Coast,3.782
11/10/2014,45,11,2014,California,3.841
11/10/2014,45,11,2014,West Coast exc California,3.712
11/17/2014,46,11,2014,US,3.661
11/17/2014,46,11,2014,East Coast,3.542
11/17/2014,46,11,2014,New England,3.633
11/17/2014,46,11,2014,Central Atlantic,3.612
11/17/2014,46,11,2014,Lower Atlantic,3.469
11/17/2014,46,11,2014,Midwest,3.786
11/17/2014,46,11,2014,Gulf Coast,3.542
11/17/2014,46,11,2014,Rocky Mountains,3.767
11/17/2014,46,11,2014,West Coast,3.762
11/17/2014,46,11,2014,California,3.797
11/17/2014,46,11,2014,West Coast exc California,3.720
11/24/2014,47,11,2014,US,3.628
11/24/2014,47,11,2014,East Coast,3.520
11/24/2014,47,11,2014,New England,3.605
11/24/2014,47,11,2014,Central Atlantic,3.598
11/24/2014,47,11,2014,Lower Atlantic,3.441
11/24/2014,47,11,2014,Midwest,3.743
11/24/2014,47,11,2014,Gulf Coast,3.511
11/24/2014,47,11,2014,Rocky Mountains,3.740
11/24/2014,47,11,2014,West Coast,3.721
11/24/2014,47,11,2014,California,3.753
11/24/2014,47,11,2014,West Coast exc California,3.682
12/01/2014,48,11,2014,US,3.605
12/01/2014,48,11,2014,East Coast,3.509
12/01/2014,48,11,2014,New England,3.587
12/01/2014,48,11,2014,Central Atlantic,3.590
12/01/2014,48,11,2014,Lower Atlantic,3.429
12/01/2014,48,11,2014,Midwest,3.702
12/01/2014,48,11,2014,Gulf Coast,3.501
12/01/2014,48,11,2014,Rocky Mountains,3.727
12/01/2014,48,11,2014,West Coast,3.692
12/01/2014,48,11,2014,California,3.726
12/01/2014,48,11,2014,West Coast exc California,3.651
12/08/2014,49,12,2014,US,3.535
12/08/2014,49,12,2014,East Coast,3.460
12/08/2014,49,12,2014,New England,3.525
12/08/2014,49,12,2014,Central Atlantic,3.539
12/08/2014,49,12,2014,Lower Atlantic,3.386
12/08/2014,49,12,2014,Midwest,3.623
12/08/2014,49,12,2014,Gulf Coast,3.434
12/08/2014,49,12,2014,Rocky Mountains,3.655
12/08/2014,49,12,2014,West Coast,3.593
12/08/2014,49,12,2014,California,3.655
12/08/2014,49,12,2014,West Coast exc California,3.519
12/15/2014,50,12,2014,US,3.419
12/15/2014,50,12,2014,East Coast,3.385
12/15/2014,50,12,2014,New England,3.467
12/15/2014,50,12,2014,Central Atlantic,3.454
12/15/2014,50,12,2014,Lower Atlantic,3.314
12/15/2014,50,12,2014,Midwest,3.473
12/15/2014,50,12,2014,Gulf Coast,3.328
12/15/2014,50,12,2014,Rocky Mountains,3.504
12/15/2014,50,12,2014,West Coast,3.469
12/15/2014,50,12,2014,California,3.550
12/15/2014,50,12,2014,West Coast exc California,3.371
12/22/2014,51,12,2014,US,3.281
12/22/2014,51,12,2014,East Coast,3.310
12/22/2014,51,12,2014,New England,3.425
12/22/2014,51,12,2014,Central Atlantic,3.392
12/22/2014,51,12,2014,Lower Atlantic,3.223
12/22/2014,51,12,2014,Midwest,3.294
